Country Name;Country Code;Indicator Name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Column1
Kyrgyz Republic;KGZ;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,09173E+14;5,75644E+14;5,13036E+14;4,49066E+14;3,72308E+14;3,64226E+14;3,9486E+14;3,7643E+12;3,45138E+14;2,58049E+14;2,7962E+14;3,0841E+14;3,21727E+14;3,80506E+14;4,33235E+14;4,76552E+14;5,43111E+14;7,21769E+14;9,66394E+14;8,71224E+14;8,80038E+14;1,12388E+13;1,17797E+14;1,28244E+14;1,27977E+14;1,12108E+14;1,12067E+14;1,24277E+14;1,30814E+14;1,37403E+14;1,18252E+14;1,27624E+14;
Cambodia;KHM;GDP per capita (current US$);1,11342E+14;1,0946E+14;1,09481E+14;1,17823E+14;1,23646E+13;1,34304E+14;1,38843E+14;1,44012E+14;1,5719E+14;1,42265E+14;1,02679E+14;1,35849E+14;6,92333E+14;9,43586E+14;7,8112E+13;;;;;;;;;;;;;;;;;;;2,54117E+14;2,70543E+14;3,22932E+14;3,19286E+14;3,04765E+14;2,6899E+14;2,95903E+14;3,00614E+14;3,2115E+14;3,38987E+14;3,62335E+14;4,08514E+14;4,74111E+14;5,3975E+14;6,31525E+14;7,45609E+14;7,38055E+14;7,85503E+13;8,82276E+14;9,5088E+14;1,01342E+14;1,0935E+14;1,1629E+14;1,26959E+14;1,38526E+14;1,51213E+14;1,64312E+14;1,54751E+14;1,59096E+14;
Kiribati;KIR;GDP per capita (current US$);;;;;;;;;;;2,79521E+13;2,93939E+14;3,58816E+14;5,92081E+14;1,57612E+14;9,99416E+14;7,35124E+14;6,82677E+14;7,84719E+14;7,28936E+13;6,5292E+14;6,88338E+14;6,6635E+14;6,12897E+14;6,57362E+14;5,02042E+14;4,89826E+14;4,99803E+14;6,22E+14;5,80385E+14;5,49901E+14;6,44781E+14;6,3849E+14;6,1972E+13;7,15195E+14;7,24922E+14;8,42991E+14;8,42239E+14;8,01084E+13;8,32025E+14;7,96803E+14;7,35069E+14;8,26917E+14;1,01567E+13;1,13115E+14;1,21464E+14;1,16847E+14;1,3744E+14;1,42813E+14;1,31202E+14;1,50879E+14;1,72498E+14;1,78292E+14;1,71059E+14;1,62599E+14;1,53516E+14;1,58634E+13;1,64859E+14;1,69395E+14;1,51295E+14;1,51459E+14;;
St. Kitts and Nevis;KNA;GDP per capita (current US$);2,41539E+14;2,43832E+14;2,46101E+14;2,53977E+14;2,68718E+14;2,76249E+14;2,99251E+14;3,53303E+14;3,14662E+14;3,4813E+14;3,63207E+14;4,41115E+14;5,17732E+13;5,46136E+14;7,11043E+14;7,53632E+14;6,81822E+14;1,01257E+14;1,13112E+14;1,35415E+13;1,58467E+14;1,88276E+14;2,01302E+14;2,0452E+14;2,33669E+14;2,65099E+13;3,15063E+13;3,60001E+14;4,25006E+14;4,77074E+14;5,3964E+14;5,4615E+14;5,95063E+14;6,41101E+14;7,09211E+14;7,45027E+14;7,8627E+14;8,74166E+14;8,86657E+14;9,32088E+14;9,56595E+14;1,0283E+13;1,06508E+14;1,02706E+14;1,09427E+14;1,16794E+14;1,36145E+14;1,44296E+14;1,6142E+14;1,59319E+14;1,58886E+14;1,69106E+14;1,65641E+14;1,73934E+14;1,87896E+14;1,87174E+14;1,95422E+12;2,03828E+14;2,05673E+14;2,20479E+14;1,84409E+14;1,82301E+14;
Korea, Rep.;KOR;GDP per capita (current US$);1,58249E+14;9,38286E+14;1,06149E+14;1,46314E+14;1,23603E+14;1,08722E+14;1,33475E+14;1,6116E+14;1,98431E+14;2,43422E+14;2,79305E+14;3,01177E+14;3,24196E+14;4,06899E+14;5,63356E+14;6,17456E+14;8,34134E+14;1,05588E+13;1,40582E+14;1,78362E+14;1,71543E+14;1,88345E+13;1,99253E+14;2,19893E+14;2,41326E+14;2,4824E+14;2,8349E+14;3,5546E+14;4,74863E+14;5,81703E+14;6,61004E+13;7,63698E+14;8,12667E+14;8,88493E+14;1,03853E+14;1,25648E+14;1,3403E+13;1,23985E+14;8,2817E+14;1,06724E+14;1,2257E+14;1,15612E+14;1,31651E+14;1,46729E+14;1,64961E+14;1,94025E+14;2,17435E+14;2,40864E+14;2,13504E+13;1,91439E+14;2,30872E+14;2,50963E+14;2,54668E+14;2,71827E+14;2,92496E+14;2,87322E+14;2,92889E+14;3,16168E+14;3,34369E+14;3,19024E+14;3,15975E+14;3,47577E+14;
Kuwait;KWT;GDP per capita (current US$);;;;;;4,44345E+14;4,57116E+14;4,23085E+14;4,20773E+14;4,0198E+14;3,86058E+14;4,85873E+14;5,22492E+13;5,9718E+14;1,35217E+14;1,17685E+14;1,20933E+13;1,22539E+14;1,26635E+14;1,9093E+14;2,09242E+14;1,74085E+13;1,43125E+14;1,32338E+14;1,31328E+14;1,23569E+14;9,77114E+14;1,15352E+14;1,0169E+14;1,16171E+14;8,79461E+14;5,41959E+14;;;;1,69321E+14;1,93584E+14;1,77488E+14;1,41662E+14;1,54351E+14;1,84404E+14;1,65872E+14;1,78464E+14;2,21484E+13;2,70117E+14;3,5591E+14;4,27816E+14;4,57821E+14;5,54949E+14;3,75617E+14;3,85775E+14;4,86318E+14;5,19791E+14;4,93881E+14;4,40623E+14;2,98696E+13;2,76532E+14;2,97595E+14;3,33991E+13;3,23733E+14;2,48118E+14;;
Latin America & Caribbean (excluding high income);LAC;GDP per capita (current US$);3,48669E+14;3,55118E+14;3,75557E+14;3,68039E+14;4,10663E+14;4,33433E+14;4,66569E+14;4,62437E+14;4,84782E+13;5,29433E+14;5,61472E+14;6,06309E+14;6,73047E+14;8,79092E+14;1,12786E+14;1,18817E+14;1,26384E+14;1,34064E+14;1,48993E+14;1,71015E+14;2,01891E+14;2,25975E+14;2,03862E+13;1,72364E+14;1,70435E+14;1,65471E+14;1,62033E+14;1,70453E+14;1,85594E+13;2,0456E+14;2,42357E+14;2,54562E+13;2,71571E+14;3,14537E+14;3,67463E+14;3,86922E+14;4,15627E+14;4,46313E+12;4,41367E+14;3,85237E+14;4,19934E+14;4,02535E+14;3,5694E+14;3,60271E+14;4,05998E+14;4,85605E+14;5,59917E+14;6,53923E+14;7,47833E+14;6,86389E+14;8,4986E+14;9,82419E+14;9,66727E+14;9,81582E+14;9,75545E+14;8,203E+14;7,88557E+14;8,69948E+14;8,35712E+14;8,16536E+14;6,76553E+14;7,72716E+14;
Lao PDR;LAO;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;4,89958E+14;6,4174E+13;4,68304E+14;2,78393E+14;1,48965E+14;1,72523E+14;2,03256E+14;2,34764E+14;2,50604E+14;2,87395E+14;3,25942E+14;3,6388E+14;3,78429E+14;3,45922E+14;2,48839E+14;2,7781E+14;3,25187E+14;3,26942E+14;3,20061E+14;3,62821E+14;4,17929E+14;4,75611E+14;5,91E+14;7,10376E+14;9,00739E+14;9,49178E+14;1,14124E+14;1,3785E+14;1,58163E+14;1,83194E+14;1,99996E+14;2,14004E+14;2,3244E+14;2,45521E+14;2,56909E+14;2,61394E+14;2,60898E+14;2,55133E+14;
Lebanon;LBN;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,23424E+14;9,96905E+14;1,01265E+14;1,60537E+14;1,89965E+14;2,44653E+14;2,82049E+14;3,3213E+14;3,79161E+14;4,30564E+14;4,66959E+14;4,64038E+14;4,49164E+14;4,42239E+14;4,57946E+14;4,57639E+14;4,63079E+14;4,57511E+14;4,62685E+14;5,20779E+14;6,11133E+14;7,35495E+14;7,76164E+14;7,67531E+14;7,94869E+14;7,92829E+14;7,68166E+14;7,64301E+14;7,61769E+14;7,77603E+14;8,00383E+14;7,52744E+14;3,80179E+14;2,67044E+14;
Liberia;LBR;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,06834E+14;3,0671E+14;3,06474E+14;2,4309E+14;2,86065E+14;2,94893E+14;3,36116E+13;3,96602E+14;4,784E+14;4,70948E+14;5,13446E+13;5,96897E+13;6,7501E+14;7,47869E+14;7,39912E+13;7,21581E+14;7,40915E+14;7,21085E+14;7,10266E+14;6,7234E+14;6,01063E+14;6,73089E+14;
Libya;LBY;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,51432E+14;7,04078E+13;7,28492E+13;6,44714E+14;5,89262E+14;5,16169E+14;5,53687E+14;5,99816E+14;5,2436E+14;6,81904E+14;7,14277E+14;6,26649E+13;3,70304E+14;4,67315E+14;5,80059E+14;8,16301E+14;1,0208E+13;1,13871E+14;1,43112E+14;9,91365E+14;1,21627E+14;7,70994E+14;1,47219E+14;1,19219E+14;9,01793E+14;7,59044E+14;7,68788E+14;1,02053E+14;1,14821E+14;1,0218E+14;7,61433E+14;6,01845E+14;
St. Lucia;LCA;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;1,44592E+13;1,62804E+14;1,51531E+14;1,60753E+14;2,02325E+14;2,2531E+14;2,64699E+14;2,86973E+14;3,22148E+14;3,58404E+14;4,19964E+14;4,38357E+14;4,7551E+14;4,77549E+14;4,91938E+14;5,19478E+14;5,30035E+14;5,34009E+14;5,73383E+14;5,94789E+13;5,95005E+14;5,64275E+13;5,64646E+14;6,15092E+14;6,59165E+14;6,9492E+14;7,66921E+14;7,9698E+14;8,45669E+14;8,13775E+14;8,54007E+14;8,98374E+14;9,08639E+14;9,37899E+14;9,84331E+14;1,00936E+14;1,03624E+13;1,10346E+14;1,13537E+14;1,15911E+14;8,80456E+14;9,571E+14;
Latin America & Caribbean;LCN;GDP per capita (current US$);3,84417E+14;3,96456E+14;4,22654E+14;4,19324E+14;4,52492E+14;4,73648E+14;5,08E+14;5,05145E+14;5,28601E+14;5,7603E+14;6,1296E+14;6,67264E+14;7,32693E+11;9,51729E+13;1,20521E+13;1,23505E+14;1,32385E+12;1,42131E+14;1,57576E+14;1,82845E+14;2,17321E+13;2,42901E+14;2,20319E+14;1,8889E+14;1,84977E+14;1,80243E+14;1,7667E+14;1,82513E+13;1,99987E+14;2,14108E+14;2,50689E+14;2,64306E+14;2,83502E+14;3,23302E+14;3,7313E+14;3,98588E+14;4,2441E+14;4,57945E+14;4,54897E+14;4,04352E+14;4,40069E+14;4,24613E+14;3,76102E+14;3,78776E+14;4,30829E+14;5,14402E+14;5,94849E+14;6,92565E+14;7,95776E+14;7,39229E+14;9,06394E+14;1,02022E+14;1,01984E+14;1,03384E+14;1,04317E+14;8,62901E+14;8,35002E+14;9,18858E+14;8,9024E+14;8,69946E+14;7,2707E+14;8,34039E+13;
Least developed countries: UN classification;LDC;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;2,90892E+14;2,82657E+14;2,72489E+14;2,53176E+14;2,46528E+14;2,5173E+14;2,63825E+14;2,82629E+14;3,03067E+14;3,18768E+14;3,60064E+14;3,7578E+13;2,75712E+14;2,68772E+13;2,42049E+14;2,69996E+14;2,90124E+14;2,9757E+14;2,95277E+14;2,95705E+13;3,30929E+14;3,15355E+13;3,33604E+14;3,64646E+14;4,11371E+14;4,74668E+14;5,37513E+14;6,30295E+13;7,51267E+14;7,39252E+14;8,20369E+14;9,30231E+14;9,55345E+14;1,01703E+14;1,06795E+14;1,00942E+14;1,026E+14;1,11943E+14;1,07749E+14;1,10572E+14;1,0992E+14;1,17698E+14;
Low income;LIC;GDP per capita (current US$);;;;;;;;1,18949E+14;1,22714E+14;1,36632E+14;1,37755E+14;1,46288E+14;1,55824E+14;1,81847E+14;2,2215E+14;2,47556E+14;2,55854E+12;2,89404E+14;3,16919E+14;3,42793E+14;3,63946E+14;3,64017E+14;3,61802E+14;3,42033E+14;3,279E+14;3,21889E+14;3,5857E+14;4,05545E+14;3,59327E+14;3,86334E+14;4,59578E+14;5,01889E+14;3,59717E+14;3,6581E+14;3,51528E+14;3,84374E+14;4,12512E+14;4,32624E+14;4,29224E+14;4,24172E+14;4,81416E+14;4,68866E+13;4,87983E+14;5,18952E+14;5,92668E+13;6,8886E+14;7,83266E+14;9,1406E+14;1,06675E+14;1,05771E+14;1,16262E+14;8,5205E+14;7,88196E+14;7,89201E+14;8,21336E+14;7,9171E+14;7,64705E+14;8,34491E+14;6,99411E+14;7,20474E+14;7,03734E+14;7,49761E+14;
Liechtenstein;LIE;GDP per capita (current US$);;;;;;;;;;;4,23633E+14;4,82713E+14;5,63792E+14;7,35508E+14;8,43958E+14;1,05132E+14;1,13857E+14;1,24124E+14;1,74991E+13;1,97612E+14;2,066E+13;1,95074E+13;1,9677E+13;1,95608E+14;1,85962E+14;1,93901E+14;2,82871E+14;3,78244E+14;4,12923E+14;3,93687E+14;4,93736E+14;5,08864E+13;5,51975E+13;5,57943E+14;6,40512E+14;7,86317E+14;7,98633E+14;7,22089E+14;7,67573E+14;8,13071E+14;7,48539E+13;7,42874E+14;7,93458E+14;8,98599E+14;1,00289E+14;1,05399E+14;1,14374E+14;1,30656E+14;1,43264E+14;1,26097E+14;1,41193E+14;1,5813E+13;1,4901E+14;1,7303E+14;1,78865E+14;1,67313E+14;1,65642E+14;1,71254E+14;1,76499E+14;1,69049E+14;;;
Sri Lanka;LKA;GDP per capita (current US$);1,4278E+14;1,42838E+14;1,38537E+14;1,17072E+14;1,20714E+14;1,52853E+14;1,53899E+14;1,59506E+13;1,50897E+14;1,60913E+14;1,83928E+14;1,8586E+14;1,96423E+14;2,16995E+14;2,64746E+14;2,75628E+14;2,56287E+14;2,87562E+14;1,88058E+14;2,2751E+14;2,67669E+14;2,89131E+14;3,07638E+14;3,28651E+14;3,78937E+14;3,69582E+14;3,90351E+14;4,01477E+14;4,13455E+13;4,08451E+14;4,63619E+14;5,13258E+14;5,47055E+14;5,7678E+14;6,47579E+13;7,14233E+14;7,56657E+14;8,17064E+14;8,50812E+14;8,38883E+14;8,69696E+14;8,32804E+13;8,67491E+14;9,82196E+14;1,06578E+14;1,2487E+14;1,43582E+14;1,63039E+14;2,03732E+14;2,0904E+13;2,79965E+14;3,20086E+14;3,35052E+14;3,61029E+14;3,81925E+14;3,84378E+14;3,88629E+14;4,07704E+14;4,05921E+14;3,84821E+14;3,69404E+13;3,81472E+14;
Lower middle income;LMC;GDP per capita (current US$);9,20992E+14;9,53496E+14;9,46892E+14;1,03009E+14;1,13009E+14;1,19036E+14;1,06698E+14;1,11384E+14;1,17222E+14;1,27176E+14;1,37675E+14;1,4189E+14;1,50874E+14;1,81376E+14;2,3627E+14;2,5691E+14;2,79317E+14;3,14107E+14;3,38195E+14;3,7953E+14;4,49777E+13;5,28134E+14;5,30558E+14;5,11983E+14;4,93518E+14;5,13315E+14;5,33309E+14;5,09875E+14;5,07243E+14;4,9561E+14;5,22028E+14;4,82339E+14;4,9607E+14;4,89676E+14;5,17254E+14;5,75971E+14;6,31915E+14;6,34447E+14;5,68972E+14;6,03425E+14;6,23533E+14;6,26304E+14;6,58424E+14;7,43201E+14;8,46995E+14;9,66931E+13;1,12611E+14;1,36074E+13;1,51692E+14;1,52039E+14;1,82825E+14;2,06931E+14;2,13897E+14;2,14152E+14;2,19199E+14;2,10933E+14;2,19347E+14;2,32291E+14;2,3353E+14;2,41133E+14;2,28571E+14;2,58186E+14;
Low & middle income;LMY;GDP per capita (current US$);1,51695E+14;1,44055E+14;1,45134E+14;1,53319E+14;1,6782E+14;1,81316E+14;1,83547E+14;1,83712E+14;1,89423E+14;2,06789E+14;2,21393E+14;2,32704E+13;2,54423E+13;3,16754E+14;3,93569E+14;4,2661E+14;4,48717E+14;4,94297E+14;5,25665E+14;6,11279E+14;7,05651E+14;7,76726E+14;7,50061E+14;7,10115E+14;7,03614E+14;7,16979E+14;7,29282E+14;7,38168E+14;7,68962E+14;7,83937E+14;8,86099E+14;8,41656E+14;8,53837E+14;8,9574E+14;9,66108E+14;1,07185E+13;1,15628E+14;1,20474E+14;1,14826E+14;1,10777E+14;1,19311E+14;1,18691E+14;1,1997E+14;1,33279E+14;1,5604E+14;1,83253E+13;2,14502E+14;2,61386E+14;3,08646E+14;2,97964E+14;3,57802E+14;4,16751E+14;4,37513E+14;4,57056E+14;4,66197E+12;4,36605E+14;4,34915E+13;4,71839E+14;4,9337E+14;4,99362E+14;4,75978E+14;5,53044E+14;
Lesotho;LSO;GDP per capita (current US$);4,13004E+14;4,18567E+14;4,8162E+14;5,30878E+14;5,74701E+14;5,95018E+13;6,02028E+14;6,15838E+14;6,2464E+14;6,5579E+14;6,68059E+14;7,26589E+14;7,51236E+13;1,09877E+14;1,33417E+14;1,28843E+14;1,23713E+14;1,57349E+14;2,10684E+14;2,22729E+14;3,21999E+14;3,1513E+14;2,46401E+13;2,66189E+14;2,23644E+14;1,76018E+14;2,04178E+14;2,52303E+14;2,88407E+14;2,97261E+14;3,50059E+14;4,04198E+14;4,66275E+12;4,58553E+14;4,71842E+14;5,277E+14;4,89131E+14;5,07098E+14;4,64805E+13;4,51927E+13;4,36488E+14;4,05606E+14;3,8219E+14;5,73652E+14;7,53376E+14;8,42813E+14;9,04606E+14;8,46542E+14;8,89134E+14;8,7473E+14;1,11984E+14;1,28727E+14;1,22964E+14;1,16691E+13;1,19458E+13;1,14606E+14;1,01878E+14;1,10263E+14;1,19248E+13;1,15339E+14;1,05063E+14;1,16646E+14;
Late-demographic dividend;LTE;GDP per capita (current US$);1,74921E+14;1,61726E+14;1,62578E+14;1,73902E+14;1,86746E+14;2,0523E+14;2,23178E+14;2,19268E+13;2,18104E+14;2,37571E+14;2,64069E+14;2,86787E+14;3,22435E+14;4,07122E+14;4,69858E+14;5,07979E+14;5,38952E+14;6,16048E+14;6,31847E+14;7,40801E+14;8,35412E+14;8,64311E+13;8,65906E+14;7,83915E+14;8,0712E+14;8,24894E+14;8,6176E+14;8,92809E+14;9,59856E+14;1,00064E+14;1,06069E+14;1,05471E+14;1,06259E+14;1,09408E+14;1,25798E+14;1,54204E+14;1,68438E+14;1,74691E+14;1,66641E+14;1,52697E+14;1,66414E+14;1,70788E+14;1,79821E+14;2,03526E+14;2,43086E+14;2,91463E+14;3,49536E+14;4,37679E+14;5,40731E+14;5,19238E+14;6,20882E+14;7,51738E+14;7,98473E+14;8,54408E+13;8,81052E+14;8,20805E+14;8,17907E+14;9,01816E+14;9,83214E+14;9,97451E+14;9,69909E+13;1,14528E+14;
Lithuania;LTU;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,16779E+14;2,32743E+14;2,83028E+14;3,16667E+14;3,11318E+14;3,29323E+14;3,52579E+14;4,14159E+14;5,49943E+14;6,70033E+14;7,85477E+14;9,23071E+14;1,22854E+14;1,4945E+13;1,18208E+14;1,19875E+13;1,43769E+14;1,43677E+13;1,57297E+14;1,6551E+13;1,4264E+14;1,50083E+14;1,68854E+14;1,91862E+14;1,95758E+13;2,02323E+14;2,34334E+14;
Luxembourg;LUX;GDP per capita (current US$);2,24202E+13;2,22237E+14;2,3118E+14;2,44104E+14;2,75563E+14;2,78009E+14;2,90043E+14;2,90966E+14;3,17537E+14;3,6589E+14;4,29803E+14;4,4354E+14;5,48672E+14;7,44721E+14;8,96673E+14;8,7013E+14;9,49069E+13;1,04863E+14;1,30344E+14;1,52043E+14;1,65311E+14;1,38371E+14;1,2591E+14;1,2374E+14;1,21269E+14;1,2482E+14;1,81499E+14;2,24434E+14;2,52194E+14;2,66181E+14;3,34655E+13;3,57473E+14;3,95709E+14;4,00667E+14;4,39332E+13;5,10323E+13;5,04444E+14;4,66416E+14;4,74454E+14;5,08724E+14;4,86596E+14;4,84401E+14;5,30057E+14;6,56893E+14;7,65449E+14;8,09881E+14;9,07888E+14;1,07475E+14;1,20422E+14;1,0942E+14;1,10886E+14;1,19025E+14;1,12585E+14;1,2E+14;1,23679E+14;1,05462E+14;1,06899E+14;1,10193E+14;1,17255E+14;1,13219E+14;1,16356E+14;1,35683E+14;
Latvia;LVA;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,32958E+14;2,43171E+14;2,68324E+13;2,97353E+14;3,15158E+14;3,36164E+14;3,578E+14;4,13693E+14;5,1452E+14;6,37867E+14;7,5949E+14;9,72345E+14;1,41135E+14;1,64671E+14;1,23319E+14;1,1421E+14;1,3339E+14;1,38473E+14;1,50075E+14;1,57424E+14;1,37865E+14;1,43318E+14;1,56951E+14;1,7865E+14;1,79268E+13;1,7704E+14;2,06422E+14;
Macao SAR, China;MAC;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;4,54902E+14;4,34234E+14;4,79693E+14;4,80468E+13;5,18306E+14;6,35252E+14;7,13512E+14;8,1304E+14;9,44249E+14;1,06476E+14;1,35641E+13;1,53043E+14;1,67049E+14;1,8277E+14;1,82444E+14;1,81077E+14;1,65953E+14;1,56497E+14;1,5836E+14;1,56653E+14;1,64249E+14;1,79211E+14;2,25683E+14;2,51831E+13;3,01216E+14;3,65505E+14;4,08108E+14;4,10101E+14;5,24732E+14;6,68913E+14;7,65722E+14;8,92608E+14;9,30229E+14;7,48189E+13;7,35458E+13;8,10195E+14;8,75261E+14;8,61974E+14;3,94031E+14;4,54216E+14;
St. Martin (French part);MAF;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,07171E+13;;;2,14593E+13;;;;;;;;
Morocco;MAR;GDP per capita (current US$);1,64801E+14;1,58924E+14;1,81183E+14;1,96531E+14;2,01262E+14;2,06449E+14;1,96314E+11;2,02857E+14;2,12751E+14;2,32126E+14;2,46016E+14;2,65208E+14;3,02564E+14;3,64636E+14;4,39012E+14;5,02757E+14;5,24179E+14;5,90232E+14;6,90171E+14;8,09628E+14;1,07884E+14;8,61798E+14;8,36435E+13;7,50022E+14;6,68385E+14;6,60947E+14;8,40012E+14;9,20591E+14;1,06633E+14;1,07118E+14;1,20601E+14;1,26685E+14;1,29942E+14;1,19932E+14;1,32694E+11;1,43231E+14;1,56113E+14;1,39677E+14;1,47239E+14;1,44797E+14;1,33494E+14;1,33929E+14;1,41649E+14;1,72546E+14;1,9529E+14;2,01803E+14;2,19601E+14;2,49926E+14;2,89036E+14;2,86692E+14;2,83993E+14;3,04695E+14;2,91266E+12;3,12168E+14;3,1717E+11;2,87526E+14;2,89672E+14;3,03545E+14;3,22698E+14;3,235E+14;3,05869E+14;3,49676E+14;
Monaco;MCO;GDP per capita (current US$);;;;;;;;;;;1,24781E+14;1,38127E+13;1,6735E+14;2,14176E+14;2,27129E+14;2,82475E+14;2,88109E+14;3,14304E+14;3,83494E+14;4,58451E+14;5,15151E+14;4,43696E+14;4,13719E+14;3,88933E+14;3,6383E+14;3,75521E+14;5,21587E+14;6,30778E+14;6,84413E+14;6,85836E+14;8,43039E+14;8,3722E+14;9,16706E+12;8,53973E+14;8,9378E+14;1,01867E+14;1,01212E+14;9,08333E+14;9,29993E+14;9,12833E+14;8,23655E+13;8,37245E+13;9,05069E+14;1,08657E+14;1,23523E+14;1,24197E+14;1,34049E+14;1,69966E+14;1,85786E+14;1,54775E+14;1,50738E+14;1,69016E+14;1,5752E+14;1,77674E+13;1,89432E+14;1,6599E+14;1,70029E+14;1,67517E+14;1,85979E+14;1,89487E+13;1,73688E+14;;
Moldova;MDA;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,93766E+14;5,7532E+14;6,57491E+14;5,7891E+14;3,99621E+14;4,40672E+14;5,07558E+14;5,70973E+14;6,82526E+14;8,9745E+14;1,03471E+14;1,18338E+14;1,53169E+14;2,1112E+14;1,89901E+14;2,43754E+14;2,94225E+14;3,04573E+14;3,32205E+14;3,32879E+14;2,73246E+14;2,88044E+14;3,50969E+14;4,23063E+14;4,49211E+14;4,52576E+14;5,31453E+14;
Madagascar;MDG;GDP per capita (current US$);1,31993E+14;1,33848E+14;1,3812E+14;1,38407E+14;1,42659E+14;1,44485E+12;1,52108E+14;1,57476E+14;1,65478E+14;1,65012E+14;1,69071E+14;1,77498E+14;1,93129E+14;2,31436E+14;2,61036E+14;3,02149E+14;2,80679E+14;2,94934E+14;3,24385E+14;4,08937E+14;5,96775E+14;5,30504E+14;5,18183E+13;4,93089E+14;3,99345E+14;3,77857E+14;4,2001E+12;3,01744E+14;2,91211E+13;2,81812E+14;3,38948E+14;2,72525E+14;3,01997E+14;3,20564E+13;2,69561E+14;2,84823E+13;3,54741E+14;2,97115E+14;2,97254E+14;2,79921E+14;2,93607E+14;3,34442E+14;3,19216E+14;3,68797E+14;2,84488E+13;3,19537E+14;3,38751E+14;4,38656E+13;5,36351E+14;4,6754E+14;4,71959E+14;5,31265E+14;5,18153E+14;5,41066E+14;5,30861E+14;4,67235E+14;4,75956E+14;5,15293E+13;5,18401E+14;5,26225E+14;4,77613E+14;5,14906E+14;
Maldives;MDV;GDP per capita (current US$);;;;;;;;;;;;;;;;;;;;;2,68297E+13;2,73356E+14;2,82081E+14;3,28103E+14;5,98877E+14;6,7105E+14;7,22923E+14;6,95598E+13;8,03265E+14;8,75347E+14;9,63636E+14;1,06378E+14;1,20571E+14;1,32903E+14;1,43218E+14;1,56993E+14;1,73773E+14;1,92629E+14;2,01194E+14;2,15427E+14;2,2346E+14;3,03878E+13;3,04921E+14;3,47601E+14;3,94143E+14;3,64001E+13;4,80993E+14;5,5744E+14;6,61424E+14;6,63654E+14;7,07674E+14;7,29147E+14;7,26572E+14;7,92848E+14;8,49931E+14;9,03341E+14;9,20944E+14;9,57735E+14;1,02791E+14;1,05616E+14;6,92411E+14;8,99464E+13;
Middle East & North Africa;MEA;GDP per capita (current US$);;;;;;;;;3,39056E+14;3,64984E+14;4,01398E+14;4,62251E+14;5,45005E+14;7,17985E+14;1,30427E+14;1,40216E+14;1,72253E+14;1,9453E+14;2,01582E+14;2,56602E+14;3,21953E+14;3,22686E+13;3,11709E+14;3,05185E+14;3,01141E+14;2,99159E+14;2,97728E+13;2,65833E+14;2,44587E+14;2,46862E+14;3,15053E+14;2,14741E+14;2,30572E+14;2,28527E+14;2,35632E+14;2,5851E+14;2,86284E+14;2,95275E+14;2,83258E+14;3,01766E+14;3,31857E+14;3,2405E+14;3,16388E+14;3,44268E+14;3,98837E+13;4,70437E+14;5,39978E+14;6,24305E+14;7,61793E+14;6,73414E+14;7,70388E+14;8,5183E+14;8,99217E+14;8,66691E+14;8,54074E+14;7,37546E+13;7,30745E+14;7,46955E+14;7,70442E+14;7,58736E+14;6,68809E+14;7,69687E+14;
